kingdom,phylum,subphylum,class_name,subclass,order_name,suborder,infraorder,family_name
Animalia,Mollusca,,Pteriomorphia,,Pectinina,,,Cyclochlamydidae
Animalia,Mollusca,,Pteriomorphia,,Arcida,,,Limopsidae
Animalia,Mollusca,,Pteriomorphia,,Ostreida,,,Ostreidae
Animalia,Mollusca,,Pteriomorphia,,Arcida,,,Glycymerididae
Animalia,Mollusca,,Pteriomorphia,,Arcida,,,Placunidae
Animalia,Mollusca,,Pteriomorphia,,Limida,,,Entolioidea
Animalia,Mollusca,,Pteriomorphia,,Pectinina,,,Pectinoidea
Animalia,Mollusca,,Pteriomorphia,,Pteriina,,,Pulvinitidae
Animalia,Mollusca,,Pteriomorphia,,Pteriina,,,Malleidae
Animalia,Mollusca,,Pteriomorphia,,Arcida,,,Plicatuloidea
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Truncatelloidea
Animalia,Mollusca,,Caenogastropoda,,Strombida,,,Xenophoridae
Animalia,Mollusca,,Caenogastropoda,,Littorinida,,,Cingulopsidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Bellolividae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Truncatellidae
Animalia,Mollusca,,Caenogastropoda,,Littorinida,,,Hipponicoidea
Animalia,Mollusca,,Caenogastropoda,,Cyclophorida,,,Diplommatinidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Turridae
Animalia,Mollusca,,Caenogastropoda,,Littorinina,,,Pterotracheoidea
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Pyramimitridae
Animalia,Mollusca,,Caenogastropoda,,Ampullariida,,,Ampullinidae
Animalia,Mollusca,,Caenogastropoda,,Cyclophorida,,,Megalomastomatidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Columbariidae
Animalia,Mollusca,,Caenogastropoda,,Cypraeida,,,Ovulidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Conidae
Animalia,Mollusca,,Caenogastropoda,,Cypraeida,,,Triviidae
Animalia,Mollusca,,Caenogastropoda,,Cypraeida,,,Velutinidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Aclididae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Borsoniidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Anabathridae
Animalia,Mollusca,,Caenogastropoda,,Tonnida,,,Ficoidea
Animalia,Mollusca,,Caenogastropoda,,Calyptraeina,,,Calyptraeidae
Animalia,Mollusca,,Caenogastropoda,,Cyclophorida,,,Cyclophoroidea
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Nassariidae
Animalia,Mollusca,,Caenogastropoda,,Tonnida,,,Tonnoidea
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Columbellidae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Pickworthiidae
Animalia,Mollusca,,Caenogastropoda,,Littorinida,,,Eatoniellidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Hydrococcidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Olividae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Colubrariidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Clenchiellidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Moitessieriidae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Pachychilidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Mitromorphidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Tornidae
Animalia,Mollusca,,Caenogastropoda,,Cypraeida,,,Eratoidae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Semisulcospiridae
Animalia,Mollusca,,Caenogastropoda,,Tonnida,,,Tonnidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Falsicingulidae
Animalia,Mollusca,,Caenogastropoda,,Strombida,,,Aporrhaidae
Animalia,Mollusca,,Caenogastropoda,,Littorinida,,,Cingulopsoidea
Animalia,Mollusca,,Caenogastropoda,,Littorinida,,,Abyssochrysoidea
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Volutoidea
Animalia,Mollusca,,Caenogastropoda,,Tonnida,,,Thalassocyonidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Pomatiopsidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Pisaniidae
Animalia,Mollusca,,Caenogastropoda,,Littorinina,,,Zerotulidae
Animalia,Mollusca,,Caenogastropoda,,Epitoniina,,,Epitoniidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Stenothyridae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Calopiidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Cochliopidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Muricoidea
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Cancellarioidea
Animalia,Mollusca,,Caenogastropoda,,Littorinida,,,Vermetoidea
Animalia,Mollusca,,Caenogastropoda,,Ampullariida,,,Ampullariidae
Animalia,Mollusca,,Caenogastropoda,,Tonnida,,,Charoniidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Buccinidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Rissoidae
Animalia,Mollusca,,Caenogastropoda,,Strombida,,,Seraphsidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Ancillariidae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Turritellidae
Animalia,Mollusca,,Caenogastropoda,,Naticina,,,Naticoidea
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Vanikoridae
Animalia,Mollusca,,Caenogastropoda,,Littorinida,,,Abyssochrysidae
Animalia,Mollusca,,Caenogastropoda,,Cyclophorida,,,Cyclophoridae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Diastomatidae
Animalia,Mollusca,,Caenogastropoda,,Calyptraeina,,,Capulidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Muricidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Emmericiidae
Animalia,Mollusca,,Caenogastropoda,,Naticina,,,Naticidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Marshallenidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Eulimoidea
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Batillariidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Conoidea
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Hydrobiidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Emblandidae
Animalia,Mollusca,,Caenogastropoda,,Tonnida,,,Laubierinidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Turbinelloidea
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Belomitridae
Animalia,Mollusca,,Caenogastropoda,,Littorinida,,,Vermetidae
Animalia,Mollusca,,Caenogastropoda,,Campanilida,,,Plesiotrochidae
Animalia,Mollusca,,Caenogastropoda,,Ampullariida,,,Ampullinoidea
Animalia,Mollusca,,Caenogastropoda,,Epitoniina,,,Epitonioidea
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Horaiclavidae
Animalia,Mollusca,,Caenogastropoda,,Littorinina,,,Littorinoidea
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Rissooidea
Animalia,Mollusca,,Caenogastropoda,,Cypraeida,,,Velutinoidea
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Lithoglyphidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Caecidae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Hemisinidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Assimineidae
Animalia,Mollusca,,Caenogastropoda,,Littorinina,,,Carinariidae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Cerithioidea
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Amnicolidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Bithyniidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Fusiturridae
Animalia,Mollusca,,Caenogastropoda,,Littorinina,,,Atlantidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Pseudomelatomidae
Animalia,Mollusca,,Caenogastropoda,,Cypraeida,,,Pediculariidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Cystiscidae
Animalia,Mollusca,,Caenogastropoda,,,,,Globocornidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Eulimidae
Animalia,Mollusca,,Caenogastropoda,,Tonnida,,,Ranellidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Benthobiidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Conorbidae
Animalia,Mollusca,,Caenogastropoda,,Triphorina,,,Cerithiopsidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Zebinidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Harpidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Clavatulidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Lironobidae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Litiopidae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Pleuroceridae
Animalia,Mollusca,,Caenogastropoda,,Cyclophorida,,,Pupinidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Helicostoidae
Animalia,Mollusca,,Caenogastropoda,,Tonnida,,,Ficidae
Animalia,Mollusca,,Caenogastropoda,,Littorinina,,,Pterotracheidae
Animalia,Mollusca,,Caenogastropoda,,Tonnida,,,Bursidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Vanikoroidea
Animalia,Mollusca,,Caenogastropoda,,Strombida,,,Rostellariidae
Animalia,Mollusca,,Caenogastropoda,,,,,
Animalia,Mollusca,,Caenogastropoda,,Triphorina,,,Newtoniellidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Clathurellidae
Animalia,Mollusca,,Caenogastropoda,,Calyptraeina,,,Haloceratidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Terebridae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Siliquariidae
Animalia,Mollusca,,Caenogastropoda,,Littorinida,,,Hipponicidae
Animalia,Mollusca,,Caenogastropoda,,Cypraeida,,,Cypraeoidea
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Thiaridae
Animalia,Mollusca,,Caenogastropoda,,Calyptraeina,,,Calyptraeoidea
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Marginellidae
Animalia,Mollusca,,Caenogastropoda,,Tonnida,,,Cymatiidae
Animalia,Mollusca,,Caenogastropoda,,Cypraeida,,,Cypraeidae
Animalia,Mollusca,,Caenogastropoda,,Cyclophorida,,,Aciculidae
Animalia,Mollusca,,Caenogastropoda,,Calyptraeina,,,Capuloidea
Animalia,Mollusca,,Caenogastropoda,,Viviparida,,,Viviparoidea
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Potamididae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Iravadiidae
Animalia,Mollusca,,Caenogastropoda,,Tonnida,,,Personidae
Animalia,Mollusca,,Caenogastropoda,,Cyclophorida,,,Neocyclotidae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Dialidae
Animalia,Mollusca,,Caenogastropoda,,Strombida,,,Struthiolariidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Elachisinidae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Pelycidiidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Ptychatractidae
Animalia,Mollusca,,Caenogastropoda,,Campanilida,,,Campaniloidea
Animalia,Mollusca,,Caenogastropoda,,Littorinina,,,Pomatiidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Raphitomidae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Melanopsidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Rissoinidae
Animalia,Mollusca,,Caenogastropoda,,Strombida,,,Xenophoroidea
Animalia,Mollusca,,Caenogastropoda,,Triphorina,,,Triphoridae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Bythinellidae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Modulidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Drilliidae
Animalia,Mollusca,,Caenogastropoda,,Viviparida,,,Pliopholygidae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Scaliolidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Pseudolividae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Mitroidea
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Bouchetispiridae
Animalia,Mollusca,,Caenogastropoda,,Cyclophorida,,,Craspedopomatidae
Animalia,Mollusca,,Caenogastropoda,,Campanilida,,,Campanilidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Mangeliidae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Cerithiidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Volutidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Buccinoidea
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Fasciolariidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Barleeiidae
Animalia,Mollusca,,Caenogastropoda,,Strombida,,,Strombidae
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Paludomidae
Animalia,Mollusca,,Caenogastropoda,,Littorinida,,,Provannidae
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Tateidae
Animalia,Mollusca,,Caenogastropoda,,Viviparida,,,Viviparidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Cochlespiridae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Cancellariidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Costellariidae
Animalia,Mollusca,,Caenogastropoda,,Cyclophorida,,,Maizaniidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Melongenidae
Animalia,Mollusca,,Caenogastropoda,,Strombida,,,Stromboidea
Animalia,Mollusca,,Caenogastropoda,,Rissoidina,,,Epigridae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Mitridae
Animalia,Mollusca,,Caenogastropoda,,Littorinina,,,Annulariidae
Animalia,Mollusca,,Caenogastropoda,,Ampullariida,,,Ampullarioidea
Animalia,Mollusca,,Caenogastropoda,,Cerithiida,,,Planaxidae
Animalia,Mollusca,,Caenogastropoda,,Tonnida,,,Cassidae
Animalia,Mollusca,,Caenogastropoda,,Triphorina,,,Triphoroidea
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Strictispiridae
Animalia,Mollusca,,Caenogastropoda,,Littorinina,,,Skeneopsidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Olivoidea
Animalia,Mollusca,,Caenogastropoda,,Littorinina,,,Littorinidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Charitodoronidae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Volutomitridae
Animalia,Mollusca,,Caenogastropoda,,Neogastropoda,,,Turbinellidae
Animalia,Mollusca,,Caenogastropoda,,Littorinida,,,Rastodentidae
Animalia,Myxozoa,,Microsporea,,Microsporida,,,Nosematidae
Animalia,Myxozoa,,Microsporea,,Microsporida,,,Glugeidae
Animalia,Myxozoa,,Microsporea,,,,,
Animalia,Myxozoa,,Microsporea,,Microsporida,,,Pleistophoridae
Animalia,Myxozoa,,Microsporea,,Microsporida,,,Thelohaniidae
Animalia,Myxozoa,,,,,,,
Animalia,Cnidaria,Medusozoa,Scyphozoa,,Coronatae,,,Periphyllidae
Animalia,Cnidaria,Medusozoa,Scyphozoa,,Coronatae,,,Paraphyllinidae
Animalia,Cnidaria,,Scyphozoa,,,,,
Animalia,Cnidaria,Medusozoa,Scyphozoa,,Coronatae,,,Collaspididae
Animalia,Cnidaria,Medusozoa,Scyphozoa,,Coronatae,,,Atollidae
Animalia,Cnidaria,Medusozoa,Scyphozoa,,Coronatae,,,Nausithoidae
Animalia,Cnidaria,Medusozoa,Scyphozoa,,Coronatae,,,Atorellidae
Animalia,Cnidaria,Medusozoa,Scyphozoa,,Coronatae,,,Linuchidae
Animalia,Cnidaria,Myxozoa,Myxosporea,,Bivalvulida,,,Myxobolidae
Animalia,Cnidaria,Myxozoa,Myxosporea,,Bivalvulida,,,Myxidiidae
Animalia,Cnidaria,Myxozoa,Myxosporea,,Bivalvulida,,,Chloromyxidae
Animalia,Cnidaria,,Myxosporea,,,,,
Animalia,Cnidaria,Myxozoa,Myxosporea,,Bivalvulida,,,Myxosomatidae
Animalia,Cnidaria,Myxozoa,Myxosporea,,Bivalvulida,,,Sphaerosporidae
Animalia,Cnidaria,Medusozoa,Trachylina,,Trachymedusae,,,Halicreatidae
Animalia,Cnidaria,Medusozoa,Trachylina,,Trachymedusae,,,Rhopalonematidae
Animalia,Cnidaria,Medusozoa,Trachylina,,Trachymedusae,,,Ptychogastriidae
Animalia,Cnidaria,Medusozoa,Trachylina,,Limnomedusae,,,Hydrolariidae
Animalia,Cnidaria,Medusozoa,Trachylina,,Limnomedusae,,,Microhydridae
Animalia,Cnidaria,Medusozoa,Trachylina,,Narcomedusida,,,Aeginidae
Animalia,Cnidaria,Medusozoa,Trachylina,,Actinulida,,,Otohydridae
Animalia,Cnidaria,Medusozoa,Trachylina,,Narcomedusida,,,Cuninidae
Animalia,Cnidaria,,Trachylina,,,,,
Animalia,Cnidaria,Medusozoa,Trachylina,,Limnomedusae,,,Armorhydridae
Animalia,Cnidaria,Medusozoa,Trachylina,,Narcomedusida,,,Solmarisidae
Animalia,Cnidaria,Medusozoa,Trachylina,,Trachymedusae,,,Geryoniidae
Animalia,Cnidaria,Medusozoa,Trachylina,,Trachymedusae,,,Petasidae
Animalia,Cnidaria,Medusozoa,Trachylina,,Limnomedusae,,,Olindiidae
Animalia,Cnidaria,Medusozoa,Trachylina,,Actinulida,,,Halammohydridae
Animalia,Cnidaria,Medusozoa,Trachylina,,Narcomedusae,,,Tetraplatidae
Animalia,Cnidaria,Medusozoa,Staurozoa,,Eleutherocarpida,,,Kishinouyeidae
Animalia,Cnidaria,Medusozoa,Staurozoa,,Eleutherocarpida,,,Kyopodiidae
Animalia,Cnidaria,Medusozoa,Staurozoa,,Eleutherocarpida,,,Lucernariidae
Animalia,Cnidaria,,Staurozoa,,,,,
Animalia,Cnidaria,Medusozoa,Staurozoa,,Eleutherocarpida,,,Lipkeidae
Animalia,Cnidaria,Medusozoa,Staurozoa,,Stauromedusae,,,Tesseranthidae
Animalia,Cnidaria,Medusozoa,Staurozoa,,Cleistocarpida,,,Depastridae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Octocannoidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Cladonematidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Eleutheriidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Filifera,,,Balellidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Tiaropsidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Calycophorae,,,Prayidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Filifera,,,Bythotiaridae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Protohydridae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Phialuciidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Haleciidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Milleporidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Physonectae,,,Agalmatidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Thyroscyphidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Anthoathecatae,,,Stylasteridae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Filifera,,,Bougainvilliidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Phialellidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Aequoreidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Zancleidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Calycophorae,,,Clausophyidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Dipleurosomatidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Calycophorae,,,Abylidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Syntheciidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Kirchenpaueriidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Hydridae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Halimedusidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Filifera,,,Cytaeididae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Filifera,,,Eudendriidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Eucheilotidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Sphaerocorynidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Filifera,,,Rathkeidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Physonectae,,,Athorybiidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Malagazziidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Tiarannidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Cystonectae,,,Physaliidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Tubulariidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Polyorchidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Filifera,,,Trichydridae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Calycophorae,,,Sphaeronectidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Campanulariidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Calycellidae
Animalia,Cnidaria,,Hydroidolina,,,,,
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Physonectae,,,Physophoridae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Melicertidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Anthoathecatae,,,Rhysiidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Anthoathecatae,,,Paragotoeidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Laodiceidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Candelabridae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Sertulariidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Cystonectae,,,Rhizophysidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Physonectae,,,Rhodaliidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Filifera,,,Russelliidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Pennariidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Eirenidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Calycophorae,,,Hippopodiidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Anthoathecatae,,,Monobrachiidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Calycophorae,,,Diphyidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Mitrocomidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Corynidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Filifera,,,Oceanidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Margelopsidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Acaulidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Aglaopheniidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Filifera,,,Hydractiniidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Cirrholoveniidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Bonneviellidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Physonectae,,,Forskaliidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Lovenellidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Physonectae,,,Apolemiidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Solanderiidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Filifera,,,Proboscidactylidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Zancleopsidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Lafoeidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Halopterididae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Hydrocorynidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Moerisiidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Corymorphidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Physonectae,,,Pyrostephidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Orchistomatidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Blackfordiidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Campanulinidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Filifera,,,Pandeidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Porpitidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Capitata,,,Cladocorynidae
Animalia,Cnidaria,Medusozoa,Hydroidolina,,Leptothecatae,,,Plumulariidae
Animalia,Cnidaria,Medusozoa,Cubozoa,,Carybdeida,,,Carybdeidae
Animalia,Cnidaria,,Cubozoa,,,,,
Animalia,Cnidaria,Medusozoa,Cubozoa,,Chirodropida,,,Chirodropidae
Animalia,Cnidaria,Medusozoa,Cubozoa,,Chirodropida,,,Chiropsalmidae
Animalia,Cnidaria,,,,,,,
Animalia,Cnidaria,Medusozoa,Polypodiozoa,,,,,Polypodiidae
Animalia,Cnidaria,,Polypodiozoa,,,,,
Animalia,Cnidaria,Medusozoa,Discomedusae,,Kolpophorae,,,Thysanostomatidae
Animalia,Cnidaria,Medusozoa,Discomedusae,,Daktyliophorae,,,Stomolophidae
Animalia,Cnidaria,Medusozoa,Discomedusae,,Rhizostomeae,,,Mastigiidae
Animalia,Cnidaria,Medusozoa,Discomedusae,,Kolpophorae,,,Cepheidae
Animalia,Cnidaria,Medusozoa,Discomedusae,,Rhizostomeae,,,Rhizostomatidae
Animalia,Cnidaria,Medusozoa,Discomedusae,,Daktyliophorae,,,Catostylidae
Animalia,Cnidaria,Medusozoa,Discomedusae,,Semaeostomeae,,,Ulmaridae
